fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label,NLOS
8569,17026,12736,164,7625,1455,47779,-94,-97.208,3.208,1.03412766,23867,23528.27635,-338.72365,1,NLOS
11209,16474,11866,168,7767,1387,47914,-94.496,-97.724,3.228,1.034160176,23848,23528.27635,-319.72365,1,NLOS
10719,17275,11880,176,8656,1518,47920,-94.182,-97.073,2.891,1.030695887,23857,23528.27635,-328.72365,1,NLOS
15741,14819,8930,180,8347,1518,47997,-94.024,-97.015,2.991,1.031811027,23824,23528.27635,-295.72365,1,NLOS
6942,13940,17035,172,8599,1516,47749,-94.165,-98.91,4.745,1.050390272,23871,23528.27635,-342.72365,1,NLOS
11771,15030,11878,164,8231,1518,47704,-95.964,-98.672,2.708,1.028218915,23791,23528.27635,-262.72365,1,NLOS
8596,16350,14626,148,8282,1519,47883,-95.985,-97.072,1.087,1.011324686,23768,23528.27635,-239.72365,1,NLOS
6620,16188,13873,160,7718,1519,47753,-95.678,-98.604,2.926,1.030581743,23824,23528.27635,-295.72365,1,NLOS
13374,15621,10907,172,7823,1518,47980,-95.743,-98.973,3.23,1.033736148,23838,23528.27635,-309.72365,1,NLOS
11637,17290,12460,144,8466,1455,47911,-94.454,-97.708,3.254,1.034450632,23787,23528.27635,-258.72365,1,NLOS
9548,14919,13261,148,7822,1516,47690,-95.754,-98.544,2.79,1.029137164,23820,23528.27635,-291.72365,1,NLOS
12563,15797,12305,152,7988,1519,47897,-95.828,-97.101,1.273,1.013284218,23777,23528.27635,-248.72365,1,NLOS
15290,14747,9496,168,8228,1518,47926,-95.962,-98.97,3.008,1.031345741,23815,23528.27635,-286.72365,1,NLOS
6833,13170,14460,164,6938,1452,47942,-95.608,-98.347,2.739,1.02864823,23852,23528.27635,-323.72365,1,NLOS
7741,15273,15017,176,7921,1519,47685,-95.791,-98.777,2.986,1.031172031,23801,23528.27635,-272.72365,1,NLOS
9907,15695,13645,168,7952,1517,47635,-95.82,-98.888,3.068,1.032018368,23806,23528.27635,-277.72365,1,NLOS
11181,14093,11513,164,7329,1519,47508,-95.454,-98.22,2.766,1.028977308,23829,23528.27635,-300.72365,1,NLOS
8950,16845,13272,168,8292,1519,47948,-95.99,-98.952,2.962,1.030857381,23862,23528.27635,-333.72365,1,NLOS
5666,12662,15819,184,7334,1516,47938,-95.474,-98.106,2.632,1.027567715,23815,23528.27635,-286.72365,1,NLOS
8406,16472,13805,168,7783,1455,47888,-94.089,-97.266,3.177,1.033765902,23815,23528.27635,-286.72365,1,NLOS
9259,16849,13629,160,8228,1436,47769,-94.444,-97.562,3.118,1.033014273,23834,23528.27635,-305.72365,1,NLOS
13850,16517,10961,156,8863,1454,47862,-94.659,-97.678,3.019,1.031893428,23852,23528.27635,-323.72365,1,NLOS
7841,15922,14477,168,7796,1518,47495,-95.728,-98.832,3.104,1.032425205,23838,23528.27635,-309.72365,1,NLOS
6408,14890,16510,168,8458,1516,47812,-94.093,-98.932,4.839,1.051427843,23852,23528.27635,-323.72365,1,NLOS
12210,15392,10604,176,7196,1455,47665,-95.748,-98.978,3.23,1.033734386,23848,23528.27635,-319.72365,1,NLOS
6234,12587,14893,180,7036,1517,47555,-95.288,-99.863,4.575,1.048012342,23810,23528.27635,-281.72365,1,NLOS
6944,14402,15337,152,7851,1518,47682,-95.758,-98.544,2.786,1.029094175,23843,23528.27635,-314.72365,1,NLOS
13112,17406,10738,160,8453,1449,47548,-94.483,-97.748,3.265,1.034556481,23838,23528.27635,-309.72365,1,NLOS
9916,16492,12493,160,7539,1453,47907,-95.962,-97.227,1.265,1.013182301,23867,23528.27635,-338.72365,1,NLOS
7836,16625,15072,160,8811,1446,47827,-94.681,-97.576,2.895,1.030576356,23838,23528.27635,-309.72365,1,NLOS
12968,14847,9373,160,7472,1517,47612,-95.549,-98.42,2.871,1.03004741,23820,23528.27635,-291.72365,1,NLOS
2056,3234,2199,76,2292,1326,47213,-99.586,-111.714,12.128,1.121784187,17476,17650.24062,174.24062,1,NLOS
2451,3951,2584,88,2912,1455,47281,-99.819,-110.519,10.7,1.107194021,17533,17650.24062,117.24062,1,NLOS
2528,3584,2666,76,2904,1453,47520,-99.819,-110.221,10.402,1.104208618,17481,17650.24062,169.24062,1,NLOS
1641,3683,3709,88,3059,1454,47307,-98.039,-110.781,12.742,1.129968686,17519,17650.24062,131.24062,1,NLOS
2011,3231,3412,96,2746,1454,47308,-99.57,-110.179,10.609,1.106548157,17537,17650.24062,113.24062,1,NLOS
1799,3861,3526,84,3074,1452,47188,-98.072,-110.874,12.802,1.130536749,17490,17650.24062,160.24062,1,NLOS
2205,3687,2525,76,3018,1451,47599,-99.998,-111.976,11.978,1.119782396,17565,17650.24062,85.24062,1,NLOS
1652,3034,2551,80,1986,1222,47571,-99.673,-110.176,10.503,1.105374575,17533,17650.24062,117.24062,1,NLOS
2446,3960,2554,92,2997,1454,47347,-99.95,-110.509,10.559,1.105642821,17533,17650.24062,117.24062,1,NLOS
2164,3637,2948,92,2807,1452,47584,-99.678,-110.269,10.591,1.106252132,17472,17650.24062,178.24062,1,NLOS
1880,3748,3467,76,2970,1455,47379,-99.905,-110.715,10.81,1.108202793,17537,17650.24062,113.24062,1,NLOS
2648,3723,2524,96,2793,1452,47857,-99.656,-110.373,10.717,1.107539937,17514,17650.24062,136.24062,1,NLOS
2131,3497,3058,100,2936,1454,47577,-99.861,-110.178,10.317,1.103313606,17533,17650.24062,117.24062,1,NLOS
2643,4210,2575,92,2851,1453,47418,-99.739,-110.975,11.236,1.112654027,17523,17650.24062,127.24062,1,NLOS
1746,3182,2297,92,1810,1222,47655,-99.27,-110.178,10.908,1.10988214,17458,17650.24062,192.24062,1,NLOS
2877,3776,2350,80,2970,1453,47294,-99.917,-110.495,10.578,1.10586787,17565,17650.24062,85.24062,1,NLOS
2203,4073,3270,84,2918,1452,47320,-99.846,-109.09,9.244,1.092582577,17481,17650.24062,169.24062,1,NLOS
1939,3645,2770,88,2778,1451,47265,-99.639,-111.956,12.317,1.123616255,17547,17650.24062,103.24062,1,NLOS
2711,3954,2272,88,2715,1454,47354,-99.521,-110.502,10.981,1.110338522,17486,17650.24062,164.24062,1,NLOS
2103,3970,3127,76,2845,1452,47330,-99.736,-110.786,11.05,1.110792492,17514,17650.24062,136.24062,1,NLOS
1846,3172,3756,88,2827,1453,47235,-99.703,-110.42,10.717,1.107489243,17500,17650.24062,150.24062,1,NLOS
1710,3517,3857,92,3116,1452,47558,-98.131,-110.816,12.685,1.129265981,17551,17650.24062,99.24062,1,NLOS
1714,3968,2988,96,2814,1454,47522,-99.677,-110.419,10.742,1.107768091,17533,17650.24062,117.24062,1,NLOS
2210,3412,2892,84,3243,1451,47642,-98.311,-111.986,13.675,1.139099389,17495,17650.24062,155.24062,1,NLOS
2354,3608,2677,92,2796,1452,47593,-99.661,-110.124,10.463,1.104985902,17500,17650.24062,150.24062,1,NLOS
1702,3703,3271,80,2778,1453,47632,-99.627,-110.377,10.75,1.107902476,17542,17650.24062,108.24062,1,NLOS
1736,2901,3392,92,2911,1453,47236,-99.83,-111.619,11.789,1.118090754,17500,17650.24062,150.24062,1,NLOS
1793,3619,3249,84,2896,1454,47509,-99.801,-110.301,10.5,1.105209367,17565,17650.24062,85.24062,1,NLOS
2179,3165,3906,84,3024,1449,47425,-98.019,-110.813,12.794,1.130525714,17528,17650.24062,122.24062,1,NLOS
1895,3627,2999,104,2831,1453,47257,-99.709,-110.12,10.411,1.104413844,17523,17650.24062,127.24062,1,NLOS
2241,4063,3018,88,2986,1454,47331,-99.934,-110.871,10.937,1.109442232,17472,17650.24062,178.24062,1,NLOS
2556,2934,3832,92,3075,1452,47877,-98.074,-110.766,12.692,1.129412484,17551,17650.24062,99.24062,1,NLOS
2220,3232,3571,84,2749,1518,47172,-99.201,-110.125,10.924,1.110119858,17467,17650.24062,183.24062,1,NLOS
1555,3969,3551,92,2984,1454,47636,-99.931,-110.891,10.96,1.109675676,17448,17650.24062,202.24062,1,NLOS
2160,3922,3161,80,2933,1452,47259,-99.868,-110.797,10.929,1.109434453,17443,17650.24062,207.24062,1,NLOS
2165,2833,3797,80,2708,1453,47938,-99.516,-110.349,10.833,1.108856867,17528,17650.24062,122.24062,1,NLOS
1726,3256,3149,80,2426,1324,47117,-99.846,-110.532,10.686,1.107024818,17495,17650.24062,155.24062,1,NLOS
2220,2692,3602,76,2763,1455,47556,-99.591,-110.008,10.417,1.104597805,17467,17650.24062,183.24062,1,NLOS
2543,3798,2726,80,3310,1517,47275,-98.013,-110.161,12.148,1.123942742,17575,17650.24062,75.24062,1,NLOS
2151,3791,3005,88,2861,1454,47392,-99.748,-110.484,10.736,1.107631231,17472,17650.24062,178.24062,1,NLOS
2532,4409,2816,88,2859,1452,47476,-99.757,-109.307,9.55,1.09573263,17523,17650.24062,127.24062,1,NLOS
1715,3423,3355,88,2853,1451,47626,-99.754,-110.162,10.408,1.104336668,17533,17650.24062,117.24062,1,NLOS
2003,3961,3266,92,2869,1453,47638,-99.767,-110.838,11.071,1.110968557,17448,17650.24062,202.24062,1,NLOS
1811,3694,3971,88,2934,1454,47244,-99.858,-109.153,9.295,1.093082177,17542,17650.24062,108.24062,1,NLOS
2346,3854,3992,92,3153,1516,47565,-99.808,-109.244,9.436,1.09454152,17490,17650.24062,160.24062,1,NLOS
2642,3639,2298,100,2883,1452,47544,-99.794,-110.086,10.292,1.103132453,17500,17650.24062,150.24062,1,NLOS
2234,4529,3642,88,3019,1454,47191,-99.982,-109.893,9.911,1.099127843,17439,17650.24062,211.24062,1,NLOS
1723,4100,3536,92,3034,1453,47250,-98.009,-109.104,11.095,1.113203889,17519,17650.24062,131.24062,1,NLOS
2022,4068,2933,84,2921,1453,47462,-99.845,-110.674,10.829,1.10845811,17565,17650.24062,85.24062,1,NLOS
1827,3779,3010,92,2709,1454,47452,-99.511,-110.27,10.759,1.1081187,17476,17650.24062,174.24062,1,NLOS
16817,17510,12469,40,43520,1020,746.68,-78.023,-81.45,3.427,1.043922946,10840,10969.41142,-129.4114245,0,LOS
15938,17184,11172,48,12800,1051,748.8,-79.993,-82.888,2.895,1.036190667,10777,10969.41142,-192.4114245,0,LOS
17191,14935,9743,52,29184,1020,745.608,-79.69,-82.575,2.885,1.036202786,10815,10969.41142,-154.4114245,0,LOS
15937,16775,16222,52,2816,1051,748.776,-79.856,-81.687,1.831,1.022928772,10843,10969.41142,-126.4114245,0,LOS
15204,16638,14654,44,22528,1020,745.584,-79.856,-81.384,1.528,1.019134442,10854,10969.41142,-115.4114245,0,LOS
17151,17316,15683,56,54272,1051,747.704,-79.938,-81.59,1.652,1.020666016,10798,10969.41142,-171.4114245,0,LOS
15600,16602,12870,48,8960,1020,744.544,-78.037,-81.182,3.145,1.040301395,10791,10969.41142,-178.4114245,0,LOS
17869,18302,15722,48,21760,1021,749.832,-78.021,-81.866,3.845,1.049281604,10816,10969.41142,-153.4114245,0,LOS
17147,17891,15657,44,38144,1051,746.64,-78.155,-81.973,3.818,1.048851641,10850,10969.41142,-119.4114245,0,LOS
16979,17721,17286,44,1024,1021,748.768,-79.972,-81.958,1.986,1.024833692,10854,10969.41142,-115.4114245,0,LOS
17389,18470,16766,56,18944,1020,745.584,-78.019,-81.883,3.864,1.049526397,10789,10969.41142,-180.4114245,0,LOS
16004,16537,11591,48,27648,1021,749.872,-79.943,-82.983,3.04,1.038027094,10795,10969.41142,-174.4114245,0,LOS
17736,18464,13082,60,43520,1051,746.68,-78.042,-81.489,3.447,1.044168525,10842,10969.41142,-127.4114245,0,LOS
15897,16862,13684,52,7936,1021,748.776,-79.973,-81.328,1.355,1.016943218,10797,10969.41142,-172.4114245,0,LOS
16710,16398,9113,40,16128,1051,744.552,-79.907,-82.731,2.824,1.035341084,10830,10969.41142,-139.4114245,0,LOS
17245,17558,12325,48,27392,1020,749.872,-79.964,-81.299,1.335,1.016695013,10854,10969.41142,-115.4114245,0,LOS
16118,17397,14221,52,38400,1021,746.64,-78.033,-81.597,3.564,1.045672985,10806,10969.41142,-163.4114245,0,LOS
17034,17432,14659,48,56064,1020,747.712,-78.138,-81.615,3.477,1.044498196,10831,10969.41142,-138.4114245,0,LOS
15765,16988,11688,52,11776,1051,748.808,-78.019,-82.949,4.93,1.063189736,10793,10969.41142,-176.4114245,0,LOS
17041,17959,15196,48,22528,1020,745.584,-79.966,-81.799,1.833,1.022922242,10804,10969.41142,-165.4114245,0,LOS
17446,16948,9302,44,32512,1021,749.872,-78.127,-82.945,4.818,1.061668821,10834,10969.41142,-135.4114245,0,LOS
18011,18210,13496,40,42752,1051,746.672,-78.101,-81.581,3.48,1.044557688,10849,10969.41142,-120.4114245,0,LOS
17326,18018,17020,40,2560,1021,748.776,-78.204,-80.053,1.849,1.023643292,10804,10969.41142,-165.4114245,0,LOS
18549,17887,9927,48,15872,1051,744.552,-79.96,-82.894,2.934,1.036693347,10824,10969.41142,-145.4114245,0,LOS
16936,15969,9904,56,30208,1020,749.864,-79.951,-82.823,2.872,1.035922002,10800,10969.41142,-169.4114245,0,LOS
17330,17623,12724,52,43264,1050,746.68,-79.879,-81.291,1.412,1.017676736,10845,10969.41142,-124.4114245,0,LOS
16940,17564,11381,44,61952,1051,743.48,-78.04,-81.076,3.036,1.038903127,10821,10969.41142,-148.4114245,0,LOS
17043,16720,14067,48,7424,1020,748.776,-78,-81.421,3.421,1.043858974,10821,10969.41142,-148.4114245,0,LOS
15649,16612,12995,36,25344,1021,745.608,-79.807,-81.084,1.277,1.016001103,10789,10969.41142,-180.4114245,0,LOS
15137,16647,13787,48,56576,1020,747.712,-79.771,-81.157,1.386,1.017374735,10834,10969.41142,-135.4114245,0,LOS
15536,16948,11386,40,28416,1021,745.616,-79.883,-82.848,2.965,1.037116783,10821,10969.41142,-148.4114245,0,LOS
15059,16486,13205,52,40960,1052,746.672,-79.735,-81.009,1.274,1.015977927,10802,10969.41142,-167.4114245,0,LOS
17357,17575,11049,48,46592,1051,746.672,-79.892,-81.119,1.227,1.015358234,10821,10969.41142,-148.4114245,0,LOS
17575,17897,11284,48,46592,1021,746.672,-79.874,-81.167,1.293,1.016187996,10842,10969.41142,-127.4114245,0,LOS
16863,16608,9796,36,30976,1052,745.616,-79.958,-82.834,2.876,1.035968884,10871,10969.41142,-98.4114245,0,LOS
18383,18454,13267,56,26880,1021,749.872,-78.212,-81.633,3.421,1.043740091,10834,10969.41142,-135.4114245,0,LOS
16573,16537,10325,48,13568,1051,744.544,-79.97,-82.858,2.888,1.036113543,10869,10969.41142,-100.4114245,0,LOS
16927,16847,16848,52,3328,1052,748.776,-78.026,-81.694,3.668,1.047009971,10808,10969.41142,-161.4114245,0,LOS
17616,18176,15955,40,37888,1051,746.64,-78.13,-81.867,3.737,1.047830539,10809,10969.41142,-160.4114245,0,LOS
16514,16546,16338,40,19968,1052,749.84,-79.773,-81.419,1.646,1.020633548,10828,10969.41142,-141.4114245,0,LOS
17220,17646,15476,40,38400,1051,746.64,-78.034,-81.722,3.688,1.04726145,10815,10969.41142,-154.4114245,0,LOS
17405,17498,10672,52,14080,1052,748.8,-78.161,-81.192,3.031,1.038778931,10840,10969.41142,-129.4114245,0,LOS
17200,18499,17460,52,33536,1051,746.64,-78.173,-80.061,1.888,1.024151561,10813,10969.41142,-156.4114245,0,LOS
16588,16546,17154,56,16896,1020,749.832,-79.881,-81.638,1.757,1.021995218,10848,10969.41142,-121.4114245,0,LOS
15408,16949,14102,40,39680,1019,746.648,-79.85,-81.357,1.507,1.018872887,10816,10969.41142,-153.4114245,0,LOS
16547,16907,16585,44,19712,1020,749.84,-78.011,-81.625,3.614,1.0463268,10828,10969.41142,-141.4114245,0,LOS
17636,17674,17709,56,49920,1019,747.704,-78.215,-80.034,1.819,1.023256409,10816,10969.41142,-153.4114245,0,LOS
15873,17305,9882,40,31744,1020,749.872,-79.846,-82.564,2.718,1.034040528,10819,10969.41142,-150.4114245,0,LOS
16406,17222,16803,40,16384,1021,745.576,-78.015,-81.726,3.711,1.047567775,10789,10969.41142,-180.4114245,0,LOS
17628,17903,11054,44,63232,1024,747.736,-79.969,-81.243,1.274,1.015931173,10852,10969.41142,-117.4114245,0,LOS
17375,17510,10800,52,30464,1051,745.608,-79.884,-81.109,1.225,1.015334735,10838,10969.41142,-131.4114245,0,LOS
16468,16461,12151,48,26624,1020,749.872,-78.116,-81.117,3.001,1.038417226,10789,10969.41142,-180.4114245,0,LOS
17480,17702,15119,52,22528,1021,745.584,-78.057,-81.754,3.697,1.047362825,10866,10969.41142,-103.4114245,0,LOS
16546,16954,16382,48,19968,1051,749.84,-78.027,-81.661,3.634,1.046573622,10815,10969.41142,-154.4114245,0,LOS
16808,16650,15472,48,21504,1020,745.576,-79.851,-81.436,1.585,1.01984947,10803,10969.41142,-166.4114245,0,LOS
16473,17448,12699,40,26624,1021,749.872,-79.991,-81.307,1.316,1.016451851,10785,10969.41142,-184.4114245,0,LOS
16825,16440,14707,48,22528,1020,745.584,-79.921,-81.431,1.51,1.018893657,10782,10969.41142,-187.4114245,0,LOS
16617,17600,10891,40,30208,1021,749.864,-79.96,-82.952,2.992,1.037418709,10785,10969.41142,-184.4114245,0,LOS
16710,17024,11944,44,27648,1051,745.616,-78.016,-81.22,3.204,1.041068499,10811,10969.41142,-158.4114245,0,LOS
16609,17136,16216,44,36864,1021,746.64,-78.109,-81.708,3.599,1.046076636,10795,10969.41142,-174.4114245,0,LOS
15990,17569,14407,52,35328,1051,742.392,-79.808,-81.444,1.636,1.020499198,10828,10969.41142,-141.4114245,0,LOS
17910,18486,13880,48,41984,1020,746.672,-78.084,-81.668,3.584,1.045899288,10835,10969.41142,-134.4114245,0,LOS
17810,17873,10964,48,46848,1051,746.672,-78.208,-81.2,2.992,1.038256956,10825,10969.41142,-144.4114245,0,LOS
17001,17642,17940,40,49152,1021,747.704,-79.979,-80.089,0.11,1.001375361,10866,10969.41142,-103.4114245,0,LOS
18434,18541,11583,52,46336,1051,746.672,-78.007,-81.228,3.221,1.041291166,10812,10969.41142,-157.4114245,0,LOS
17665,18308,17713,52,50432,1021,747.704,-78.051,-81.959,3.908,1.050069826,10768,10969.41142,-201.4114245,0,LOS
17876,18363,17988,52,50176,1020,747.704,-78.053,-81.985,3.932,1.050376027,10828,10969.41142,-141.4114245,0,LOS
17154,17263,11579,48,45056,1051,746.672,-79.942,-81.212,1.27,1.015886518,10815,10969.41142,-154.4114245,0,LOS
15771,17131,13777,40,56576,1021,747.712,-79.911,-81.407,1.496,1.018720827,10835,10969.41142,-134.4114245,0,LOS
15698,17104,12141,40,60160,1051,743.488,-79.935,-82.998,3.063,1.038318634,10794,10969.41142,-175.4114245,0,LOS
17806,17938,10122,56,65280,1020,747.744,-79.904,-81.016,1.112,1.0139167,10831,10969.41142,-138.4114245,0,LOS
16640,17751,13924,48,5632,1021,744.512,-79.889,-81.49,1.601,1.020040306,10797,10969.41142,-172.4114245,0,LOS
17447,17525,14299,40,7680,1051,748.776,-78.048,-81.59,3.542,1.045382329,10773,10969.41142,-196.4114245,0,LOS
17035,17333,15688,48,20992,1020,745.576,-78.002,-81.699,3.697,1.047396221,10831,10969.41142,-138.4114245,0,LOS
16620,16234,14447,48,22784,1050,749.84,-78.012,-81.342,3.33,1.042685741,10801,10969.41142,-168.4114245,0,LOS
15668,16685,15732,48,36352,1051,746.648,-79.903,-81.667,1.764,1.022076768,10810,10969.41142,-159.4114245,0,LOS
17252,18319,15281,44,53504,1021,747.704,-79.901,-81.695,1.794,1.022452785,10804,10969.41142,-165.4114245,0,LOS
17432,17579,10923,48,13824,1047,744.544,-78.124,-81.279,3.155,1.040384517,10825,10969.41142,-144.4114245,0,LOS
16843,16068,13960,44,6656,1020,748.776,-79.935,-81.305,1.37,1.017138925,10840,10969.41142,-129.4114245,0,LOS
15470,16794,14713,44,22528,1021,745.584,-79.921,-81.474,1.553,1.019431689,10846,10969.41142,-123.4114245,0,LOS
18060,18141,11012,56,30464,1051,749.864,-78.084,-81.156,3.072,1.039342247,10849,10969.41142,-120.4114245,0,LOS
17494,17910,14144,44,40448,1020,746.648,-79.844,-81.46,1.616,1.020239467,10798,10969.41142,-171.4114245,0,LOS
16978,16607,14690,52,55296,1051,747.712,-79.9,-81.456,1.556,1.019474343,10788,10969.41142,-181.4114245,0,LOS
17511,17886,10824,56,14336,1021,748.808,-79.984,-82.999,3.015,1.037695039,10768,10969.41142,-201.4114245,0,LOS
16988,16467,17259,56,17920,1020,745.576,-79.929,-81.618,1.689,1.021131254,10829,10969.41142,-140.4114245,0,LOS
15096,16452,14764,52,22016,1050,749.832,-79.792,-81.282,1.49,1.018673551,10859,10969.41142,-110.4114245,0,LOS
16563,16997,12147,52,27392,1051,745.616,-78,-81.182,3.182,1.040794872,10819,10969.41142,-150.4114245,0,LOS
17220,17406,11841,48,44544,1021,746.68,-79.923,-81.227,1.304,1.016315704,10859,10969.41142,-110.4114245,0,LOS
17469,17044,9634,52,48384,1051,742.424,-78.168,-82.979,4.811,1.061546925,10834,10969.41142,-135.4114245,0,LOS
17716,17216,12022,44,60416,1020,747.744,-78.011,-81.283,3.272,1.041942803,10818,10969.41142,-151.4114245,0,LOS
15972,17036,14974,44,5632,1021,744.512,-78.072,-81.657,3.585,1.045919152,10820,10969.41142,-149.4114245,0,LOS
15186,16574,13307,36,8192,1051,748.8,-79.797,-81.135,1.338,1.016767548,10824,10969.41142,-145.4114245,0,LOS
16007,16799,16477,40,17920,1020,745.576,-78.011,-81.846,3.835,1.049159734,10850,10969.41142,-119.4114245,0,LOS
16995,17569,17623,44,16896,1051,749.832,-79.973,-80.023,0.05,1.000625211,10831,10969.41142,-138.4114245,0,LOS
16271,17114,13664,56,24320,1020,745.584,-79.994,-81.415,1.421,1.017763832,10825,10969.41142,-144.4114245,0,LOS
16552,16130,13382,44,24064,1050,749.84,-79.958,-81.229,1.271,1.015895845,10797,10969.41142,-172.4114245,0,LOS
16450,16624,10979,40,28672,1052,745.608,-79.98,-82.974,2.994,1.037434359,10830,10969.41142,-139.4114245,0,LOS
16226,17399,13865,48,39168,1021,746.648,-79.887,-81.43,1.543,1.019314782,10824,10969.41142,-145.4114245,0,LOS
17595,18197,15113,44,39424,1021,746.648,-78.034,-81.832,3.798,1.048671092,10845,10969.41142,-124.4114245,0,LOS
16610,16866,16257,44,35584,1052,746.648,-79.822,-81.541,1.719,1.021535416,10815,10969.41142,-154.4114245,0,LOS
17001,17479,12161,44,27904,1021,749.872,-78.074,-81.403,3.329,1.042639035,10838,10969.41142,-131.4114245,0,LOS
15810,16953,14291,44,23296,1051,745.584,-79.891,-81.398,1.507,1.018863201,10785,10969.41142,-184.4114245,0,LOS
17766,17178,11775,52,11776,1052,748.808,-78.077,-81.315,3.238,1.04147188,10800,10969.41142,-169.4114245,0,LOS
16758,16578,14772,48,5888,1021,744.512,-79.887,-81.36,1.473,1.018438544,10788,10969.41142,-181.4114245,0,LOS
17838,18252,11495,44,62976,1022,747.736,-79.942,-81.288,1.346,1.016837207,10841,10969.41142,-128.4114245,0,LOS
17212,17331,15565,48,37888,1021,746.64,-79.985,-81.647,1.662,1.020778896,10819,10969.41142,-150.4114245,0,LOS
17516,18336,14393,52,23552,1052,749.84,-79.89,-81.58,1.69,1.021154087,10834,10969.41142,-135.4114245,0,LOS
17103,15208,9630,52,13312,1021,744.544,-79.65,-82.532,2.882,1.036183302,10777,10969.41142,-192.4114245,0,LOS
16731,17167,11721,40,60928,1051,747.744,-78.041,-81.287,3.246,1.041593521,10854,10969.41142,-115.4114245,0,LOS
17125,17332,10937,44,29952,1021,745.608,-79.995,-81.133,1.138,1.014225889,10794,10969.41142,-175.4114245,0,LOS
